id,name,ml_target,bio,most_common_language
3132,GiulioRossetti,1,Senior Researcher @kdd-lab,Python
3133,iamhabbeboy,0,🧑🏽‍💻 Build. Ship. Deploy,HTML
3134,liuyang-it,0,Just do it,CSS
3135,gdequeiroz,1,"Director of AI @microsoft, 
Founder of R-Ladies (@rladies), Founder of AI Inclusive (@ai-inclusive) 

",JavaScript
3138,hivokas,0,Founder of @coderello ,PHP
3139,mozzarellaV8,1,"technically I'm a photographer. 
who mostly thinks as artist. 
in 2023 this is mostly a legacy account from a data science class in 2016.",R
3140,sean9999,0,Cloud Whisperer,JavaScript
3141,ausir0726,0,@finpo ,JavaScript
3142,Vichoko,0,"Sr. ML Engineer @ Rappi.

Machine Learning and Multimedia Information Retrieval Specialist. 
MSc and Computer Science Engineer from Universidad de Chile.",Python
3143,ktr0731,0,application engineer,Go
3144,Deandrew007,1,Passionate Mobile App Developer. AR Enthusiast.,HTML
3145,mehrdadrad,1,"Cloud, Automation, Network, Go and Open Source enthusiast.",Go
3146,aru31,1,"Engineer @oracle.
Software Intern @americanexpress. Google Summer of Code 2019 Student Developer @gnuradio.
Electronics undergrad at IITR.",Python
3147,kochizufan,0,Founder of Code for History (former Rekishikokudo project(tilemap.jp)),JavaScript
3148,hisener,0,"Software Engineer @Datadog. Previously, @PicnicSupermarket @opsgenie.",Java
3149,blackst0ne,0,"Lead backend developer at funbox.ru  / 
GitLab Core Team Member",Ruby
3151,shonoru,0,"Algebraic @Zenika

and up-and-coming filmmaker",JavaScript
3153,sorrycc,0,"Front-end developer at alipay, creator of @umijs, @dvajs, father, roadhog, babel-plugin-import...",JavaScript
3154,MontaEllis,1,Generative Models + Computer Vision + Computer Graphics + Medical Image Processing,Python
3155,dsteinberg,1,I am a senior research scientist at CSIRO (Data61). I research and implement machine learning algorithms and systems.,Python
3157,hegdeashwin,0,"Software engineer and craftsman, wildlife and birds photographer, foodie.

您好，软件工程师，野生动物和鸟类摄影师，美食家。
",JavaScript
3159,alorozco53,1,La science n'a pas de patrie,Python
3160,tejasmanohar,0,Co-Founder of Hightouch,JavaScript
3161,mucahit,0,Frontend Engineer,JavaScript
3162,lonelam,1,雄关漫道真如铁，而今迈步从头越。,JavaScript
3163,Cheedoong,0,"Founder of a different ""fruit"" company, practising computing from Cloud to Fog.",Makefile
3164,PhilipCastiglione,1,Building Skynet.,HTML
3165,nandoquintana,0,Data engineering and domestic existentialism,HTML
3166,NetoDevel,0,Software Engineering Lead at @orladigital,Java
3167,YousifHmada,0,"Node, Mongo and React are not just technologies. They're the reason why I love my job.
I'm a CSE who's passionate about web and i'd love to collaborate ",JavaScript
3168,jr-cologne,0,"
    tech enthusiast // designer // developer,
founder of @colognifornia.
",JavaScript
3169,benjie,0,"Community-funded OSS developer/maintainer, working in the GraphQL, Node.js and PostgreSQL ecosystems.
GraphQL Technical Steering Committed member.
He/him",JavaScript
3170,ilsotov,0,Javascript Developer,JavaScript
3171,inthra-onsap,0,"Senior Software Engineer 
",C++
3172,Ming-Lian,1,"Bioinformatics & Genomics. 
I think, therefore I am.
Learning Through Investigation.",Python
3173,sin2akshay,1,~~.The Bug Slayer.~~,HTML
3176,renanbonette,0,"Full Stack Developer, Software Engnieer, Devops and agile Enthusiast",JavaScript
3177,Hyra,0,Writing at Mindthecode.com - CTO at NoProtocol - Veganfortheanimals - Martial Artist,JavaScript
3179,liuhaoyang,0,Observability infra Engineer. @Apache SkyWalking PMC.,Shell
3181,adamweeks,0,Javascript developer for @webex ,JavaScript
3182,thiagosf,0,Full-stack dev 🚀 | Node.js | Ruby | React | Vue | Docker | Lifelong learner | 🎉 ✌️,JavaScript
3183,Jouryjc,0,"Slowly, more quickly.",JavaScript
3184,rgreenjr,1,Co-Founder / CTO of KUNGFU.AI,Ruby
3185,sutanlab,0,All projects under the name of @sutanlab are in the hands of @gadingnst. Please check his Github. Thank you.,JavaScript
3187,nikolenkoanton92,0,(⚆_⚆) I do stuff,JavaScript
3188,adamrushuk,0,Automation lover. DevOps advocate.,PowerShell
3189,singhsugga,0,A Super Dynamic Human with perfect combination of Technical and Life Skills. @CodinGurukul,HTML
3190,chenyangh,1,"Stay hungry, stay foolish",Python
3191,prateeksawhney97,1,"Artificial Intelligence Engineer passionate in programming. Experienced in Machine Learning, proficient in Deep Learning & mastering AI by #BUIDL projects.",Python
3192,synax,1,"Cloud Native Software Development, SRE and Consulting",Dockerfile
3193,aitoralmeida,1,"Researcher at @morelab. Machine learning, social networks & intelligent environments.",Python
3194,Saleh7,0,"FullStack Web/Mobile Developer 👨🏻‍💻 , Linux :heart: ,Open Source :heartbeat: ,Travel :airplane:",PHP
3195,goanpeca,0,🐍 Senior Software Engineer 🙌🏼 Open Sourcing @Quansight 🚀 Core-Dev @jupyterlab. 👷 Civil & Water Resources Engineer 🎸🎨 🇨🇴 ES/EN/FR - [he/him/el],Python
3197,dgmstuart,0,"Software developer at @varvet
Previously at @dxw",Ruby
3198,kbeswick,1,"Associate Head, Digital Library Initiatives at NCSU Libraries",JavaScript
3200,hwwang55,1,"Graph neural networks, knowledge graphs, recommender systems",Python
3201,GLChan,0,Hehe,JavaScript
3202,jmarca,0,"Transportation Engineering PhD.  Routing optimization, logistics, & travel demand. Available for consulting work. Available to photograph Papo toys in castles.",JavaScript
3203,kotborealis,0,"cpp/js/py, web/native",JavaScript
3204,GopeshMedayil,0,Fullstack Javascript Developer,JavaScript
3205,danishkhan,0,DevTools Leader | Angel Investor | Ex-early @github & @travis-ci.,Ruby
3206,kslr,0,風立ちぬ、いざ生きめやも,Shell
3207,MandyMo,1,I like to train Deep Neural Nets on large datasets too.,Python
3208,norcross,0,"Look, we’ve all made poor choices in our lives. For me, it was realizing that I could make computers talk to each other.",PHP
3209,briandailey,0,computational coryphaeus,Python
3210,mom0tomo,0,Women Who Go Tokyo ʕ ◔ϖ◔ʔ,Go
3211,giordanna,0,curto escrever uns código :),JavaScript
3212,bangadam,0,Fullstack Web Developer | Golang | PHP | Vue.,Go
3213,samcorcos,0,"@levelshealth, Software developer, React, GraphQL, Serverless, @cardash, @Sightline-Maps, @LearnPhoenix ",JavaScript
3214,chenhsuanlin,1,"Research scientist @NVIDIA, PhD in Robotics @ CMU",Python
3215,monmartins,0,"The purpose and intent of DevSecOps is to develop the ""Everyone is responsible for security"" mentality to safely distribute speed and scale security decisions.",Shell
3216,iMagdy,0,"I love nature, green landscapes and coffee.

- https://linkedin.com/in/imagdy/
- https://in1t.com",JavaScript
3217,junpenglao,1,I used to do brain stuff.,Python
3218,bmwilly,1,Data scientist and patzer,Python
3219,plmsmile,1,时光匆匆不回头,Python
3221,susananddaicy,0,这恩赐对我的震感如我初见大海,JavaScript
3222,andresgsaravia,1,"Physicist interested in: data analysis, asteroseismology, condensed matter physics, software development and board games!",Python
3223,kilitary,1,Kartzenjammer is writing their  stupid     proด้็็็็็้็็็็็้็็็็็้็็็rmms,Python
3224,nickhudkins,0,I am a human person,JavaScript
3225,dcappellin,0,software operations manager | father and husband | geek | tech addicted | photographer | speed hiker | runner | opinions are my own | he/him,Python
3226,superRaytin,0,Front-end engineer.,JavaScript
3227,arakash92,0,Freelance jack-of-all trades.,JavaScript
3228,bih,0,senior software eng @spotify - prev @truebizdev @intercom @mlh,Ruby
3229,liamthorpeyoung,0,Technical Director @LunarWorksLab. Passionate about building Tech For Good.,Python
3232,rinechran,1,"C/C++ ,  C# , Rust developer",C++
3233,lirantal,0,"🦄 Node.js Secure Coding: nodejs-security.com

🌟 @GitHub Star
🏅 @OpenJS Pathfinder award for Security
🥑 DevRel at @snyksec",JavaScript
3234,spongedu,1,"Infrastructure engineer. Keen on  database technologies.  TiDB Committer, ClickHouse Contributor",Shell
3235,Kyle2501,0,Currently in Tucson,No languages detected
3237,DropFan,0,"Geek, Hacking 4 fun. 

I am a believer of technology, openness and freedom. Maybe I could be a Full Stack Developer? But it's not enough",No languages detected
3238,dongshimou,0,"⭐⭐⭐⭐cpp
⭐⭐⭐ts
⭐⭐⭐go
⭐⭐c#",No languages detected
3239,diegorodriguesvieira,0,Always learning and growing.,No languages detected
3240,garethfuller,0,👋 I build web3 things,No languages detected
3241,LKI,0,"This is a vimer, a pythonista, a gopher and a business man on the way. Code for life rather than code for work. Wubba lubba dub dub.",No languages detected
3243,jsanz,0,Cartographer on flip flops. Working at Elastic and collaborating with several @geoinquietos-org groups.,No languages detected
3244,jianxcao,0,game,No languages detected
3245,longlh,0,Maker Wannabe · NodeJS Lover · Coding for a better life,No languages detected
3246,alexrs,1,Math & Computation,No languages detected
3247,koole,0,"🔥
🪵",No languages detected
3248,deepixel,1,Computers.,No languages detected
3249,ignaciogiri,0,"Known as Nacho. Design Director at Hello Innovation. Typography geek, tastemaker, inventor, musician, Seinfeld fan, Rosario Central fan.",No languages detected
3250,muhammedzaimtr,0,"Software Developer
",No languages detected
3251,amitsin6h,0,Full Stack Developer | Building Products,No languages detected
3252,hone,0,Blue Hat League,No languages detected
3253,lebornjose,0,www.leborn.me,No languages detected
3254,rtymchyk,0,I'll have the medium rare JS please 🥩,No languages detected
3255,koenpunt,0,"Full stack developer, might be available for a new challenge.",No languages detected
3256,Clalloures,1,"Information Systems Undergraduate at UFMG and
Control and automation engineering 
Undergraduate at Puc
  
Founder of @programacao101 @automaladies",No languages detected
3257,njuettner,0,🏗👷🏻‍♂️ Platform Engineer,No languages detected
3258,sayyanfu,0,working in Dalian DHC an Android Developer.,No languages detected
3259,jpredham,0,Software Engineer @ Google,No languages detected
3260,kmtu,0,A physicist passionate about computer science.,No languages detected
3261,Kaakati,0,"former Founder, CTO, and Head of Product at BARQ App @barqfleet a Bullet Delivery as a service. ",No languages detected
3262,lintmx,0,a otaku.,No languages detected
3263,NigelEarle,0,Always learning and growing! Enjoying all things JavaScript!,No languages detected
3264,christiawaneko,0,Tukang Ketik.,No languages detected
3265,bidyashish,0,Software Developer,No languages detected
3266,HarishBakka,0,"Continuous Develop, integrate, Create, customize Needs and deploy as per business needs",No languages detected
3268,davidfliu,1,Software Engineer @ Amazon,No languages detected
3269,Wbqqqq,0,@OSSDAO-ORG•AIRDROP-0x113f4Ed14Cb0D9b1EbAa6d6810f7cd60B23E2957,No languages detected
3270,alexpanov,0,Co-Founder @insighty-studio. Fascinated by people and software.,No languages detected
3271,aaronbesson,0,"UI designer, developer",No languages detected
3272,YoungjunNa,1,Animal Scientist & CEO @antller,No languages detected
3273,sid10on10,1,Technology is all about being different ....///,No languages detected
3274,joseSantacruz,0,"CTO @Kushki 
Systems engineer passionate about Development with over 10 years of experience. In every project I do, I seek to create something innovative and c",No languages detected
3276,JarekParal,1,"I like to work on projects in the field of robotics, automatization, IoT and education.  An all of this field we combine in the @RoboticsBrno.",No languages detected
3277,maguohui,1,add a bio,No languages detected
3278,sam179,1,Interested in machine learning problems and algorithms. Avid football fan who also likes reading.  ,No languages detected
3279,sjankin,1,Professor of Data Science and Government,No languages detected
3280,miaofu,1,"data science & Finance
",No languages detected
3281,SeunAdelekan,0,Solving problems of consequence.,No languages detected
3282,JonCGroberg,0,"Student & Aspiring Software Developer Linux & Open Source Enthusiast

University of Florida CS",No languages detected
3283,2aces,0,"Creating, fixing and helping from Brazil.",No languages detected
3284,azet,0,"vēnī, vīdī, commīsī. ",No languages detected
3285,rkueny,0,Freelance fullstack web developer and indie hacker,No languages detected
3286,SergioWiesner,0,"Desarrollador web, Trabajo con proyectos en Laravel, Me gusta tomar fotos, viajar y las cervezas bien frías.",No languages detected
3287,SimonHFrost,0,Frontend UX Engineer,No languages detected
3288,liao3841054,0,iOS  Mac/Flutter Developer,No languages detected
3289,kamei86i,1,"NLP/ML Applied Scientist who wants to contribute to the world with ideas, actions and... code.",No languages detected
3290,Castaire,1,Sleeping and hoarding resources,No languages detected
3291,crissto,0,Full Stack Developer. Learning everything I can.,No languages detected
3292,axlos,0,Software developer,No languages detected
3293,mortonjt,1,Machine learning + Multi-omics,No languages detected
3294,CG1507,1,  Director of Machine Learning @Veritonic,No languages detected
3295,Reyurnible,0,"Product Manager, Android app developer. ",No languages detected
3297,K-Wu,0,Making Composable and Scalable Stack for Data-Intensive Applications!⚓@illinois-impact PhD student on GPU compilers and libraries⚓BEng from Tsinghua,No languages detected
3298,rogerbenevento,0,"Analista de sistemas, fundador da Forepoint Desenvolvimento Web e Mobile.",No languages detected
3299,ihororlovskyi,0,"Check out my music label site -
 Sentimony Records. https://sentimony.com",No languages detected
3300,bastienrobert,0,"Front-end developer from Paris, 🇫🇷 • Technical director of @plutotcool • Former @unlikelystudio • @gobelins alumni",No languages detected
3301,raghukul01,1,"Quant-Research intern at @tower-research,  Student developer at @sagemath, Computer Science Senior at IIT Kanpur",No languages detected
3302,lancekruegger,0,Software Development Engineer II @ AWS - Making robotics development simpler ,No languages detected
3304,aberba,0,"I design and code (UIX, D,  React + Node.JS, PWAs, SaaS, Dashboards, ...). Simplicity.  ",No languages detected
3305,LSaldyt,1,I hack with an axe.,No languages detected
3306,mattpodwysocki,0,Open Sourcerer and Principal Software Engineer at Microsoft working on the Azure SDK Team,No languages detected
3308,doesdev,0,I write code. Who would have guessed!,No languages detected
3309,LuukvE,0,I am a software engineer focused on TypeScript.,No languages detected
3310,incca,0,Front-end Developer,No languages detected
3311,austinkregel,0," He/They. I really like to automate things, and to make tools to help others.
Black Lives Matter
",No languages detected
3312,nickytonline,0,Senior Software Engineer at OpenSauced,No languages detected
3313,chuyuqiao,0,"Talk is cheap,show me the demo!",No languages detected
3315,alexwitherspoon,0,Let's Build Something!,No languages detected
3316,benashman,0,Tinkerin'. Design @cruise.,No languages detected
3317,rschlaefli,0,"Development & Devops @uzh-bf - Data Science MSc @uzh

",No languages detected
3318,arvidzt,1,Machine Learning Lover,No languages detected
3319,caluap,0,oi,Python
3320,linuxonrails,0,"Si no hay viento, se rema. Y si no hay barca, se nada contra la marea.",JavaScript
3321,norbertsienkiewicz,0,Senior Software Engineer at Snowflake,JavaScript
3322,micah-akpan,0,Software Developer | Computer Science Life-long learner,JavaScript
3323,quejuwen,0,CTO “Now or never”,C#
3324,lakmalniranga,0,"Ecosystems [""Javascript"", ""Python""]

Cultures [""DevOps""]

Interested [""Security"", ""Entrepreneurship""]",JavaScript
3325,maldechavda,0,"Full Stack Web Developer, Enjoying @laravel and @vuejs These Days",PHP
3326,ianherzog,0,"Owner of Experitix, an application that makes managing Events, Donations and Signups easy for complex organizations.",JavaScript
3328,ivanov-v-v,1,"Middle ML Engineer @ Yandex. MIPT graduate, CS & AM major",Python
3329,DougFischer,0,I try to make apps work better! ,Objective-C
3330,jyoansah,0,Designer. Developer. Pan-African.,PHP
3331,semul,0,Web Application Developer,PHP
3333,andreoliwa,1,Backend developer. Python. Interested in Rust. An average Joe. @woltapp,Python
3334,mavimo,0,"work at @ProntoPro, @agavee founder (now @sparkfabrik) and FOSS contributor",JavaScript
3335,intltechventures,0,"CTO at International Technology Ventures, Inc.

Three words: Accelerate, Innovate, Elevate. 

Leadership in Software Architecture and Engineering Innovation",Makefile
3337,MinggangZhao,1,Coding and Writing Make Me Excited.,Python
3338,shihabmi7,0,"Mobile application developer 
@Android @java @kotlin @Dart",Java
3339,kylepeeler,0,"UI Software Engineer @ , focused on all things front-end!",JavaScript
3340,royge,0,Software Engineer,Shell
3342,olala7846,0,"Full stack Python engineer by day, Self-Driving car student by night.",Python
3343,teknogeek,1,"Security Engineer, Mobile Hacker",Python
3344,m2mathew,0,"Software Engineer @callemall, Co-Founder @presto-assistant, Always learning",JavaScript
3345,sayyidsh,0,CTO at Techno Management Gate,Java
3346,somedev,1,iOS Developer,Swift
3347,orapradeep,1,"Sr Data Scientist, CAP, MBB, PMP",Python
3349,flangofas,0,"Software developer, open-source enthusiast, food/beer lover, and world traveler.
",PHP
3350,jvmartinez,0,Software developer and Technology lover ,JavaScript
3353,chenyyx,1,ApacheCN 小瑶,Python
3354,cyrushu,1,YuXinShuo Biotech LTD.,Python
3355,scouvreur,1,I'm a Data Engineer writing Go @cloudflare,Python
3356,c4pt0r,0,"Infrastructure engineer / entrepreneur, CTO & Co-founder of PingCAP. Gatekeeper of TiDB",Go
3357,kvivek4you,0,"Modern responsive front-end developer, maker of bugs, traveler, photographer & 'united' till I die",JavaScript
3358,ISKU,0, Bounding till I die. :thinking: ,Java
3359,Axelaredz,0,"Web and game developer, graphic design, 3D animator
and more more.. :)",HTML
3361,davidhellmann,0,Digital Designer & Developer @dynatrace,JavaScript
3362,nitinsh99,0,Professional Full Stack Software Programmer currently working on the JavaScript based stack at Walmart Labs.,JavaScript
3363,eccstartup,1,NAU,Python
3364,chenchao2016,0,Frontend  Dev,JavaScript
3365,YellowPure,1,"no time to explain, get in !",JavaScript
3366,rahulsmehta,1,ML Engineering @theoremlp,Shell
3367,no13bus,0,"往事不可谏, 未来有可追(The past cannot be changed, but the future can be pursued.)",JavaScript
3368,Suburbanno,0,I try write the words that computers like.,JavaScript
3369,chasemccoy,0,Design systems @ Stripe. Previously leading design systems at Sprout Social.,JavaScript
3370,Dayof,1,¯\_(ツ)_/¯,Python
3372,andrewedstrom,1,Seasoned Software Engineer and writer transitioning into AI Alignment. I help teams ship. Previously: Code for America & Pivotal.,Lua
3373,XC-Zhang,0,C# / TypeScript / Ingress / Mili / Cycling,JavaScript
3374,tianweidut,1,"Python/Golang/Rust/JS
PaaS/DevOps/Infra/MLOps/LLMOps/AI Infra",Python
3375,don-smith,0,attempting the most positive impact possible while trying to figure out what that means,JavaScript
3377,Vincentcent1,1,Hi,Python
3378,damoqiongqiu,0,"Call me BigMO, please.",JavaScript
3379,shivareddyiirs,1,"Passionate about  development in Geospatial field | Scientist/Engg. in ISRO|
Qualification: M.Tech in Geomatics Engineering (IIT Roorkee, India) and B.E (I.T)",Python
3380,davidromani,0,bytes' tamer since 1984,PHP
3381,frap129,1,Software Engineer working with AOSP,Makefile
3382,mflor35,1,"Latino, DACA recipient, Software Engineer",Python
3383,Jessekevon,0,Web Developer based out of the great state of TX.,JavaScript
3384,anandwana001,0,Android Engineer,Java
3386,IonDen,0,Senior Frontend engineer @ Booking.com,JavaScript
3387,princewck,0,Web 世界基层建设熟练工~,JavaScript
3389,jeffreyvanhees,0,Developer,PHP
3390,simplegis,0,wahaha,JavaScript
3392,alofgreen,1,Data science @ DataRobot.,Jupyter Notebook
3394,openjavascript,0,as simple as possible,JavaScript
3395,hajekj,0,"I am Honza, hi.",JavaScript
3396,endrebak,0,"PhD candidate emeritus. Bioinformatics/blockchain/graphics/web. Low-level + functional programming.

Please open issues or ask questions in public forums.",Python
3398,jinhuizxc,0,Do yourself!,Java
3399,jeremyben,0,Beautiful code is deleted code.,JavaScript
3400,Hjyheart,0,"Take pains, be perfect",HTML
3401,chapzin,0,BackEnd developer with Go / Javascript / Python,JavaScript
3403,huangshihao666,0,凡是过去，皆为序章。,JavaScript
3404,Akshaysehgal2005,1,"Associate Director, Cognitive Engineering @ S&P Global, building enterprise-scale products for finance market intelligence powered by ML & AI",Python
3405,Guikingone,0,"PHP developer @sensiolabs and forever learner, I teached the web of tomorrow at @OpenClassrooms. I share my knowledge through the web, oh and i love pizza",PHP
3406,GrandNewbien,0,"I think, therefore I build.",CSS
3407,dyf102,1,I code therefore I am,Shell
3409,marcielleal,0,I'm software developer,C++
3410,piascikj,0,Helping developers and markdown writers focus on the work.,JavaScript
3411,konglx90,0,engineer,JavaScript
3412,Minzhe,1,Bioinformatician. Computational biologist.,Python
3413,nicjansma,0,"Nic is a software developer at Akamai building high-performance websites, apps and open-source tools.",JavaScript
3414,AlvinYuXT,0,new comer,JavaScript
3415,5un,0,Design Technologist. Masters student at UC Berkeley School of Information. ,JavaScript
3416,nacyot,0,SRE.,Shell
3419,joews,0,Engineer @ripjar ,JavaScript
3420,bdthemes,0,"BdThemes is a WordPress plugin development and marketing company that has been creating globally sustainable addons, plugins, and widgets for WordPress.",JavaScript
3421,JaySpears,0,"If it's JavaScript, count me in.",HTML
3423,iampbernardo,0,"Chief of Staff to the CTO @ METRO Markets
",JavaScript
3424,mager,0,"Developer Experience @Uber. Lover of open source, web3, Go, React, databases, systems. Building Geotory on the weekend.",JavaScript
3425,liuence,0,A PM wants to learn some code.,HTML
3426,lixiaojiee,0,A Program Developer,Java
3427,jakepruitt,0,"Synthetics @DataDog, formerly @mapbox",JavaScript
3428,HarshitKaushik,0,मूर्ख प्रधान,HTML
3429,robert-cronin,1,"Senior Software Engineer.
Golang, Node.js, React
Georgia Tech MSCS Student.",HTML
3430,sugeerth,1,Generative AI + Deep Learning + Images,Python
3431,JamesGarciap,0,Front-end Developer,CSS
3433,CMCDragonkai,0,CEO of Matrix AI (Machine Learning and Cloud Orchestration and Decentralized Cybersecurity),Shell
3434,bradleyboehmke,1,"Data scientist at 84.51°. Educator at University of Cincinnati. Husband, father, optimist and Hendricks consumer.",R
3437,adhorrig,0,"Sometimes I code, other-times I don't",JavaScript
3438,rezafaizarahman,0,Designer,JavaScript
3439,damiepsz3,0,All computers wait at the same speed.,JavaScript
3440,aquaskyline,1,"Computational Biologist, Associate Professor at HKUCS",Shell
3441,BrandonXie,1,Burning CO2,Java
3443,bhandari-nitin,1,"@current: Educator, Data Science,
AI Solution Lead  +  MLOps ",Python
3444,avlima,0,Senior Software Engineer | PHP | Node.js | React.js | Vue.js | Docker | AWS,PHP
3445,erikschlegel,0,Write code in the open for Microsoft.,Shell
3446,cheton,0,"Member of @trendmicro, @i18next, and @SortableJS; 
Founder of @cncjs and @trendmicro-frontend.",JavaScript
3447,Chinggis6,0,"A vicenarian interested in history, geography, linguistics, and system administration.",Batchfile
3448,jtcho,1,"working on something new in payments :)

formerly google, impira, affirm, linkedin",JavaScript
3449,kylebrowning,0,👨🏻‍💻 Swift @TheAthletic,Objective-C
3450,Clijsters,0,"DevOps Engineer. In love with PowerShell. So-called ""Maker"", Java pervert",Shell
3451,Kiritow,0,I Love C++ and Programming.,C++
3452,juanlvo,1,"Oracle SQL Certified, PL/SQL Developer, Python developer, Tester Engineer, Self Driving Car Engineer @udacity and Angular student @udemy",JavaScript
3453,mschwartz,0,"I am a retired software engineer.  I worked in the industry for 50 years.

I last worked for Modus Create and developed a few games for them for Christmas.",Shell
3454,Pinkman026,1,"Stay hungry, stay foolish.",Python
3455,Sanchez3,0,A Front-End Developer,JavaScript
3456,jdhorwitz,0,"(JavaScript, ClojureScript) && (Node, Pony, Clojure)",JavaScript
3458,liushuping,0,"By code, we talk",JavaScript
3460,LJNGDAHL,0,Creative Developer @14islands (Stockholm/Sweden).,CSS
3461,joshualambert,0,Javascript / TiDev Titanium / PHP / Electron / Node.JS,JavaScript
3462,benjaminbollen,0,physics. decentralised computing. privacy. ai. http://keybase.io/benjaminbollen,Shell
3463,molizz,0,「全干工程师 & Git & DevOps & 项目管理」,Ruby
3464,lubegasimon,0,We only have now.,JavaScript
3465,brant-hwang,0,"Founder & CEO at CHEQUER
",JavaScript
3466,Dovyski,0,"Developer and head of dev, formerly lecturer of Computer Science, researcher, gamedev. Passionate about everything open-source (and ☕🍰)",CSS
3467,JorgeFerrer,0,"Open Source enthusiast, I enjoy learning and teaching. Amateur tennis player. SVP of Engineering at @Celonis",JavaScript
3468,rickumali,0,"I am a husband, father, and high-tech worker living in the Greater Boston area. I like Git and I wrote a book about it for Manning Publications.",HTML
3469,mrdream24,0,乐观一点，积极一点,JavaScript
3470,adambutler,0,"Contractor - Founder of 
@techtalks - 
@BristolJS
 organiser - Ruby & JavaScript Developer - Creative Coder - Hardware Hacker - More at labfoo.dev",Ruby
3471,misaochan,1,"Founder & lead developer @ Interdimensional Cat Games. Previously @commons-app project lead, Android developer and @wikimedia grant recipient. ",Java
3473,shamilfrontend,0,"Hi! I'm a frontend developer from Moscow :-)
Telegramm @shamilfronend",HTML
3474,michaelBenin,0,"Full stack web developer specializing in TypeScript/JavaScript/Node.js, and Python. ",JavaScript
3475,rappasoft,0,Certified Laravel Developer,PHP
3476,leshek-pawlak,0,Senior Javascript Developer here with 10+ years in web development. Known as a problem-solving team player and naturally skilled team leader.,JavaScript
3478,rizkyaners,0,404 not found.,Shell
3479,briancline,0,click gently please,Shell
3480,goto456,1,R&D Engineer,Python
3481,crijke,0,Full Stack Developer JavaScript/React/Java,JavaScript
3482,sahaskatta,0,"Founder of Smartcar, Inc.",JavaScript
3483,subtleGradient,0,"UIE. Maker of @ThingsThatDoStuff Formerly @reactjs @mootools @textmate @coinbase @facebook @CrazyEggInc
FF-Fe/Se-PB/C(S)#1",JavaScript
3484,GuilhermeAlbert,0,"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",HTML
3485,luckyyyyy,0,"Enjoy the fun that programming and coding bring, and realize your ideas. The only fear is not having ideas!


GPG: 0x140B761B7D4441A2",JavaScript
3486,othercodes,0,"Problem solver​, I love coding, GNU/Linux, synthwave music, and reading Sci-Fi!​",PHP
3488,mmattar,1,"Previously at @scaleapi, @Unity-Technologies, @electronicarts and @google. PhD in computer science from UMass Amherst.",Shell
3489,pulver22,1,"A roboticist, programmer, and Lecturer in the field of robot learning at the Lincoln Centre for Autonomous Systems.",C++
3490,sukanta-27,1,Software Engineer | Python | Flask | Django| Machine Learning | Google summer of Code 2018 Student developer @TEAMMATES,HTML
3491,oldratlee,0,"Nobody is perfect, Mmm~ I'm nobody and a new dad! ☕️Java🍩@Kotlin🐍@python🐚Shell💎@vim🦫@GoLang 🦏JS 👓C# 🦀@rust-lang 🛠C++ 🔞@scala 🍥@clojure📞@Erlang",Java
3492,AlexeyBuryanov,0,Just code,C#
3493,Bonnieliuliu,1,exp(iπ)+1=0,Python
3494,bponomarenko,0,Live with a habit to improve and automate things.,JavaScript
3495,luisabarca,0,Senior Software Engineer,JavaScript
3497,Kuchiriel,0,"In short, terrible programmer and good procrastinator. ",JavaScript
3498,alencarlucas,0,"Passionate about new technologies, well readable code, dogs and unsorted lists",JavaScript
3499,riktar,0,Full Stack Developer at @webeetle - Make stuff on the web,JavaScript
3500,Comcx,1,"The truth that we believe, maybe just a work of someone else.",C++
3501,minhaz1,1,Staff Software Engineer @linkedin ,JavaScript
3502,Naituw,0,"Creator of Maipo for Weibo (formerly WeiboX)
",Objective-C
3503,fabienjuif,0,"@BeReal-App backend team engineer
",JavaScript
3504,barnabas-szekeres,0,"Just a dev, co-founder @kuix.",HTML
3505,onurkagan,1,"Software Engineer
",Java
3506,Varkal,0,"Jack-of-all-Trades in tech but mostly do Backend Python and Frontend JS. 

Eager to learn about mostly anything",Python
3507,burnsjeremy,0,"Father, Husband, Developer.",Nginx
3508,MakChan,0,Frontend Engineer | React & React Native,JavaScript
3509,Lukereonal,0,"Software Engineer @tokopedia, Tech Enthusiast.",No languages detected
3510,ajdavis,0,"Senior Staff Engineer at MongoDB, working on replication.

No recruiters please!",Python
3511,elipskiy,0,Telegram @elipskiy,JavaScript
3512,Borderliner,0,"System programmer, Web developer, Linux freak!",Shell
3513,RochaCarla,1,Software Engineering Professor at the University of Brasilia (UnB),JavaScript
3514,fredw,0,I'm passionate about continual constant improvements.,Go
3515,nsisodiya,0,"Expert at Designing Large Scale, SPA, Scalable JavaScript Application, B2B domain, IITian, Open Source,
Love Node.js and Kubernetes.",JavaScript
3516,terng03412,1,Master degree of Computer engineering at Kasetsart university Thailand,Python
3518,redemptgtx,0,Senior Frontend Engineer @hellofresh ,JavaScript
3519,HuangJunye,1,"Asia Pacific Lead, Workforce & Education",Python
3520,MoatazAbdAlmageed,0,"echo ""Hello World!"";",HTML
3521,hoop33,0,"Software developer (Go, Java, JavaScript, iOS, macOS), father of 5, basketball junkie, Celtics and Jaguars fan. He/him.",Shell
3522,CPPAlien,0,Be a better man,Java
3523,championballer,1,Senior Software Engineer at Atlassian,Python
